Date,Height,England,GlobalTrend,Tidal Component,Non-Tidal Residual
22/08/1968,3.82,3.61,-0.0014,0.21,0.2114
22/08/1968,3.62,3.89,-0.0014,-0.27,-0.2686
23/08/1968,3.91,3.74,-0.0014,0.17,0.1714
23/08/1968,3.65,4.02,-0.0014,-0.37,-0.3686
24/08/1968,3.95,3.83,-0.0014,0.12,0.1214
24/08/1968,3.81,4.13,-0.0014,-0.32,-0.3186
25/08/1968,3.94,3.91,-0.0014,0.03,0.0314
26/08/1968,3.98,4.2,-0.0014,-0.22,-0.2186
26/08/1968,3.81,3.95,-0.0014,-0.14,-0.1386
27/08/1968,4,4.22,-0.0014,-0.22,-0.2186
27/08/1968,3.81,3.95,-0.0014,-0.14,-0.1386
28/08/1968,4.07,4.19,-0.0014,-0.12,-0.1186
28/08/1968,3.84,3.91,-0.0014,-0.07,-0.0686
29/08/1968,3.94,4.09,-0.0014,-0.15,-0.1486
29/08/1968,3.69,3.81,-0.0014,-0.12,-0.1186
30/08/1968,3.9,3.92,-0.0014,-0.02,-0.0186
30/08/1968,3.77,3.68,-0.0014,0.09,0.0914
31/08/1968,3.88,3.7,-0.0014,0.18,0.1814
31/08/1968,3.71,3.53,-0.0014,0.18,0.1814
01/09/1968,3.7,3.48,-0.0013,0.22,0.2213
01/09/1968,3.7,3.44,-0.0013,0.26,0.2613
02/09/1968,3.73,3.41,-0.0013,0.32,0.3213
02/09/1968,3.72,3.5,-0.0013,0.22,0.2213
03/09/1968,3.78,3.5,-0.0013,0.28,0.2813
03/09/1968,3.66,3.69,-0.0013,-0.03,-0.0287
04/09/1968,3.91,3.66,-0.0013,0.25,0.2513
04/09/1968,3.7,3.9,-0.0013,-0.2,-0.1987
05/09/1968,4.22,3.8,-0.0013,0.42,0.4213
05/09/1968,4.06,4.07,-0.0013,-0.01,-0.0087
06/09/1968,4.11,3.86,-0.0013,0.25,0.2513
06/09/1968,3.84,4.16,-0.0013,-0.32,-0.3187
07/09/1968,4.27,3.85,-0.0013,0.42,0.4213
07/09/1968,3.95,4.18,-0.0013,-0.23,-0.2287
08/09/1968,4.27,3.81,-0.0013,0.46,0.4613
09/09/1968,4.2,4.15,-0.0013,0.05,0.0513
09/09/1968,4.06,3.76,-0.0013,0.3,0.3013
10/09/1968,4.25,4.07,-0.0013,0.18,0.1813
10/09/1968,3.95,3.71,-0.0013,0.24,0.2413
11/09/1968,4.04,3.96,-0.0013,0.08,0.0813
11/09/1968,3.8,3.65,-0.0013,0.15,0.1513
12/09/1968,3.87,3.81,-0.0013,0.06,0.0613
12/09/1968,3.7,3.57,-0.0013,0.13,0.1313
13/09/1968,3.67,3.61,-0.0013,0.06,0.0613
13/09/1968,3.49,3.45,-0.0013,0.04,0.0413
14/09/1968,3.48,3.38,-0.0013,0.1,0.1013
14/09/1968,3.29,3.31,-0.0013,-0.02,-0.0187
15/09/1968,3.28,3.15,-0.0013,0.13,0.1313
15/09/1968,3.13,3.17,-0.0013,-0.04,-0.0387
16/09/1968,3.11,3.03,-0.0013,0.08,0.0813
16/09/1968,2.97,3.17,-0.0013,-0.2,-0.1987
17/09/1968,3.35,3.1,-0.0013,0.25,0.2513
17/09/1968,3.07,3.31,-0.0013,-0.24,-0.2387
18/09/1968,3.61,3.28,-0.0013,0.33,0.3313
18/09/1968,3.33,3.52,-0.0013,-0.19,-0.1887
19/09/1968,4.03,3.49,-0.0013,0.54,0.5413
19/09/1968,3.69,3.74,-0.0013,-0.05,-0.0487
20/09/1968,4.05,3.69,-0.0013,0.36,0.3613
20/09/1968,3.97,3.94,-0.0013,0.03,0.0313
21/09/1968,4.15,3.85,-0.0013,0.3,0.3013
21/09/1968,3.99,4.11,-0.0013,-0.12,-0.1187
22/09/1968,4.49,3.97,-0.0013,0.52,0.5213
22/09/1968,4.1,4.24,-0.0013,-0.14,-0.1387
23/09/1968,4.41,4.06,-0.0013,0.35,0.3513
23/09/1968,4.37,4.32,-0.0013,0.05,0.0513
24/09/1968,4.35,4.11,-0.0013,0.24,0.2413
25/09/1968,4.31,4.32,-0.0013,-0.01,-0.0087
25/09/1968,4.29,4.09,-0.0013,0.2,0.2013
26/09/1968,4.5,4.24,-0.0013,0.26,0.2613
26/09/1968,4.09,4.02,-0.0013,0.07,0.0713
27/09/1968,4.24,4.07,-0.0013,0.17,0.1713
27/09/1968,4.22,3.9,-0.0013,0.32,0.3213
28/09/1968,4.13,3.84,-0.0013,0.29,0.2913
28/09/1968,3.84,3.73,-0.0013,0.11,0.1113
29/09/1968,3.74,3.58,-0.0013,0.16,0.1613
29/09/1968,3.66,3.57,-0.0013,0.09,0.0913
30/09/1968,3.5,3.39,-0.0013,0.11,0.1113
30/09/1968,3.5,3.5,-0.0013,0,0.0013
01/10/1968,3.72,3.39,-0.0012,0.33,0.3312
01/10/1968,3.46,3.58,-0.0012,-0.12,-0.1188
02/10/1968,3.94,3.53,-0.0012,0.41,0.4112
02/10/1968,3.66,3.76,-0.0012,-0.1,-0.0988
03/10/1968,4,3.7,-0.0012,0.3,0.3012
03/10/1968,3.72,3.95,-0.0012,-0.23,-0.2288
04/10/1968,4.12,3.82,-0.0012,0.3,0.3012
04/10/1968,3.8,4.07,-0.0012,-0.27,-0.2688
05/10/1968,4.12,3.87,-0.0012,0.25,0.2512
05/10/1968,3.82,4.12,-0.0012,-0.3,-0.2988
06/10/1968,4.16,3.86,-0.0012,0.3,0.3012
06/10/1968,3.82,4.11,-0.0012,-0.29,-0.2888
07/10/1968,4.25,3.83,-0.0012,0.42,0.4212
08/10/1968,4.19,4.06,-0.0012,0.13,0.1312
08/10/1968,4.13,3.81,-0.0012,0.32,0.3212
09/10/1968,4.13,3.99,-0.0012,0.14,0.1412
09/10/1968,4.11,3.79,-0.0012,0.32,0.3212
10/10/1968,4.17,3.89,-0.0012,0.28,0.2812
10/10/1968,4.15,3.76,-0.0012,0.39,0.3912
11/10/1968,4.08,3.75,-0.0012,0.33,0.3312
11/10/1968,3.45,3.69,-0.0012,-0.24,-0.2388
12/10/1968,3.96,3.58,-0.0012,0.38,0.3812
12/10/1968,3.9,3.57,-0.0012,0.33,0.3312
13/10/1968,3.72,3.37,-0.0012,0.35,0.3512
13/10/1968,3.5,3.42,-0.0012,0.08,0.0812
14/10/1968,3.39,3.16,-0.0012,0.23,0.2312
14/10/1968,3.33,3.26,-0.0012,0.07,0.0712
15/10/1968,3.5,3.04,-0.0012,0.46,0.4612
15/10/1968,3.06,3.2,-0.0012,-0.14,-0.1388
16/10/1968,3.24,3.11,-0.0012,0.13,0.1312
16/10/1968,3.11,3.3,-0.0012,-0.19,-0.1888
17/10/1968,3.55,3.3,-0.0012,0.25,0.2512
17/10/1968,3.25,3.5,-0.0012,-0.25,-0.2488
18/10/1968,3.83,3.53,-0.0012,0.3,0.3012
18/10/1968,3.69,3.73,-0.0012,-0.04,-0.0388
19/10/1968,4.08,3.74,-0.0012,0.34,0.3412
19/10/1968,3.77,3.96,-0.0012,-0.19,-0.1888
20/10/1968,4.05,3.93,-0.0012,0.12,0.1212
20/10/1968,3.94,4.15,-0.0012,-0.21,-0.2088
21/10/1968,4.27,4.07,-0.0012,0.2,0.2012
21/10/1968,4.04,4.29,-0.0012,-0.25,-0.2488
22/10/1968,4.3,4.18,-0.0012,0.12,0.1212
22/10/1968,4.18,4.35,-0.0012,-0.17,-0.1688
23/10/1968,4.45,4.22,-0.0012,0.23,0.2312
24/10/1968,4.39,4.32,-0.0012,0.07,0.0712
24/10/1968,4.33,4.2,-0.0012,0.13,0.1312
25/10/1968,4.32,4.2,-0.0012,0.12,0.1212
25/10/1968,4.24,4.12,-0.0012,0.12,0.1212
26/10/1968,4.18,4.01,-0.0012,0.17,0.1712
26/10/1968,4.1,4,-0.0012,0.1,0.1012
27/10/1968,4.21,3.77,-0.0012,0.44,0.4412
27/10/1968,4.01,3.85,-0.0012,0.16,0.1612
28/10/1968,4.12,3.55,-0.0012,0.57,0.5712
28/10/1968,3.87,3.71,-0.0012,0.16,0.1612
29/10/1968,3.8,3.43,-0.0012,0.37,0.3712
29/10/1968,3.66,3.65,-0.0012,0.01,0.0112
30/10/1968,3.99,3.46,-0.0012,0.53,0.5312
30/10/1968,3.66,3.71,-0.0012,-0.05,-0.0488
31/10/1968,4.06,3.58,-0.0012,0.48,0.4812
31/10/1968,3.82,3.82,-0.0012,0,0.0012
01/11/1968,4.08,3.71,-0.0012,0.37,0.3712
01/11/1968,3.8,3.93,-0.0012,-0.13,-0.1288
02/11/1968,3.89,3.81,-0.0012,0.08,0.0812
02/11/1968,3.8,4,-0.0012,-0.2,-0.1988
03/11/1968,4.05,3.86,-0.0012,0.19,0.1912
03/11/1968,3.77,4.01,-0.0012,-0.24,-0.2388
04/11/1968,4.17,3.87,-0.0012,0.3,0.3012
04/11/1968,3.93,3.98,-0.0012,-0.05,-0.0488
05/11/1968,4.2,3.87,-0.0012,0.33,0.3312
05/11/1968,4.17,3.93,-0.0012,0.24,0.2412
06/11/1968,4.11,3.87,-0.0012,0.24,0.2412
07/11/1968,4.02,3.87,-0.0012,0.15,0.1512
07/11/1968,4,3.87,-0.0012,0.13,0.1312
08/11/1968,3.91,3.79,-0.0012,0.12,0.1212
08/11/1968,3.88,3.85,-0.0012,0.03,0.0312
09/11/1968,3.82,3.69,-0.0012,0.13,0.1312
09/11/1968,3.7,3.79,-0.0012,-0.09,-0.0888
10/11/1968,4.09,3.57,-0.0012,0.52,0.5212
10/11/1968,3.76,3.69,-0.0012,0.07,0.0712
11/11/1968,3.69,3.42,-0.0012,0.27,0.2712
11/11/1968,3.49,3.56,-0.0012,-0.07,-0.0688
12/11/1968,3.75,3.28,-0.0012,0.47,0.4712
12/11/1968,3.46,3.44,-0.0012,0.02,0.0212
13/11/1968,3.56,3.19,-0.0012,0.37,0.3712
13/11/1968,3.39,3.37,-0.0012,0.02,0.0212
14/11/1968,3.53,3.21,-0.0012,0.32,0.3212
14/11/1968,3.33,3.4,-0.0012,-0.07,-0.0688
15/11/1968,3.77,3.34,-0.0012,0.43,0.4312
15/11/1968,3.46,3.53,-0.0012,-0.07,-0.0688
16/11/1968,3.8,3.53,-0.0012,0.27,0.2712
16/11/1968,3.66,3.72,-0.0012,-0.06,-0.0588
17/11/1968,3.94,3.74,-0.0012,0.2,0.2012
17/11/1968,3.77,3.93,-0.0012,-0.16,-0.1588
18/11/1968,4.12,3.93,-0.0012,0.19,0.1912
18/11/1968,3.98,4.1,-0.0012,-0.12,-0.1188
19/11/1968,4.45,4.09,-0.0012,0.36,0.3612
19/11/1968,4.17,4.23,-0.0012,-0.06,-0.0588
20/11/1968,4.46,4.21,-0.0012,0.25,0.2512
20/11/1968,4.32,4.28,-0.0012,0.04,0.0412
21/11/1968,4.56,4.27,-0.0012,0.29,0.2912
22/11/1968,4.55,4.24,-0.0012,0.31,0.3112
22/11/1968,4.44,4.27,-0.0012,0.17,0.1712
23/11/1968,4.62,4.13,-0.0012,0.49,0.4912
23/11/1968,4.33,4.22,-0.0012,0.11,0.1112
24/11/1968,4.33,3.97,-0.0012,0.36,0.3612
24/11/1968,4.13,4.13,-0.0012,0,0.0012
25/11/1968,4.45,3.78,-0.0012,0.67,0.6712
25/11/1968,3.97,4.01,-0.0012,-0.04,-0.0388
26/11/1968,4.02,3.62,-0.0012,0.4,0.4012
26/11/1968,3.89,3.9,-0.0012,-0.01,-0.0088
27/11/1968,4.02,3.51,-0.0012,0.51,0.5112
27/11/1968,3.79,3.81,-0.0012,-0.02,-0.0188
28/11/1968,3.85,3.5,-0.0012,0.35,0.3512
28/11/1968,3.53,3.78,-0.0012,-0.25,-0.2488
29/11/1968,3.84,3.55,-0.0012,0.29,0.2912
29/11/1968,3.53,3.78,-0.0012,-0.25,-0.2488
30/11/1968,3.84,3.63,-0.0012,0.21,0.2112
30/11/1968,3.63,3.8,-0.0012,-0.17,-0.1688
01/12/1968,3.9,3.72,-0.0012,0.18,0.1812
01/12/1968,3.72,3.82,-0.0012,-0.1,-0.0988
02/12/1968,3.86,3.79,-0.0012,0.07,0.0712
02/12/1968,3.84,3.82,-0.0012,0.02,0.0212
03/12/1968,3.97,3.84,-0.0012,0.13,0.1312
03/12/1968,3.95,3.8,-0.0012,0.15,0.1512
04/12/1968,3.96,3.88,-0.0012,0.08,0.0812
04/12/1968,3.96,3.77,-0.0012,0.19,0.1912
05/12/1968,4.17,3.9,-0.0012,0.27,0.2712
05/12/1968,3.91,3.74,-0.0012,0.17,0.1712
06/12/1968,4.15,3.91,-0.0012,0.24,0.2412
07/12/1968,4.09,3.7,-0.0012,0.39,0.3912
07/12/1968,3.9,3.9,-0.0012,0,0.0012
08/12/1968,4.02,3.66,-0.0012,0.36,0.3612
08/12/1968,3.72,3.87,-0.0012,-0.15,-0.1488
09/12/1968,3.98,3.6,-0.0012,0.38,0.3812
09/12/1968,3.68,3.81,-0.0012,-0.13,-0.1288
10/12/1968,3.8,3.53,-0.0012,0.27,0.2712
10/12/1968,3.64,3.73,-0.0012,-0.09,-0.0888
11/12/1968,3.65,3.46,-0.0012,0.19,0.1912
11/12/1968,3.38,3.66,-0.0012,-0.28,-0.2788
12/12/1968,3.7,3.4,-0.0012,0.3,0.3012
12/12/1968,3.36,3.6,-0.0012,-0.24,-0.2388
13/12/1968,3.65,3.38,-0.0012,0.27,0.2712
13/12/1968,3.49,3.59,-0.0012,-0.1,-0.0988
14/12/1968,3.64,3.42,-0.0012,0.22,0.2212
14/12/1968,3.4,3.62,-0.0012,-0.22,-0.2188
15/12/1968,4,3.53,-0.0012,0.47,0.4712
15/12/1968,3.78,3.71,-0.0012,0.07,0.0712
16/12/1968,4.24,3.68,-0.0012,0.56,0.5612
16/12/1968,3.87,3.83,-0.0012,0.04,0.0412
17/12/1968,4.33,3.85,-0.0012,0.48,0.4812
17/12/1968,4.25,3.96,-0.0012,0.29,0.2912
18/12/1968,4.26,4.01,-0.0012,0.25,0.2512
18/12/1968,4.23,4.07,-0.0012,0.16,0.1612
19/12/1968,4.5,4.16,-0.0012,0.34,0.3412
19/12/1968,4.3,4.13,-0.0012,0.17,0.1712
20/12/1968,4.68,4.26,-0.0012,0.42,0.4212
21/12/1968,4.4,4.14,-0.0012,0.26,0.2612
21/12/1968,4.4,4.31,-0.0012,0.09,0.0912
22/12/1968,4.82,4.07,-0.0012,0.75,0.7512
22/12/1968,4.4,4.3,-0.0012,0.1,0.1012
23/12/1968,4.12,3.96,-0.0012,0.16,0.1612
23/12/1968,4.1,4.24,-0.0012,-0.14,-0.1388
24/12/1968,4.16,3.81,-0.0012,0.35,0.3512
24/12/1968,3.83,4.14,-0.0012,-0.31,-0.3088
25/12/1968,3.87,3.66,-0.0012,0.21,0.2112
25/12/1968,3.66,4.01,-0.0012,-0.35,-0.3488
26/12/1968,3.7,3.53,-0.0012,0.17,0.1712
26/12/1968,3.35,3.87,-0.0012,-0.52,-0.5188
27/12/1968,3.59,3.45,-0.0012,0.14,0.1412
27/12/1968,3.31,3.73,-0.0012,-0.42,-0.4188
28/12/1968,3.33,3.43,-0.0012,-0.1,-0.0988
28/12/1968,3.12,3.63,-0.0012,-0.51,-0.5088
29/12/1968,3.32,3.46,-0.0012,-0.14,-0.1388
29/12/1968,3.23,3.57,-0.0012,-0.34,-0.3388
30/12/1968,3.31,3.54,-0.0012,-0.23,-0.2288
30/12/1968,3.24,3.56,-0.0012,-0.32,-0.3188
31/12/1968,3.38,3.64,-0.0012,-0.26,-0.2588
31/12/1968,3.33,3.57,-0.0012,-0.24,-0.2388
01/01/1969,3.43,3.74,-0.0012,-0.31,-0.3088
01/01/1969,3.37,3.59,-0.0012,-0.22,-0.2188
02/01/1969,3.55,3.83,-0.0012,-0.28,-0.2788
02/01/1969,3.37,3.62,-0.0012,-0.25,-0.2488
03/01/1969,3.66,3.89,-0.0012,-0.23,-0.2288
03/01/1969,3.28,3.64,-0.0012,-0.36,-0.3588
04/01/1969,3.83,3.92,-0.0012,-0.09,-0.0888
05/01/1969,3.86,3.66,-0.0012,0.2,0.2012
05/01/1969,3.54,3.94,-0.0012,-0.4,-0.3988
06/01/1969,4.04,3.67,-0.0012,0.37,0.3712
06/01/1969,3.55,3.94,-0.0012,-0.39,-0.3888
07/01/1969,4.22,3.68,-0.0012,0.54,0.5412
07/01/1969,3.77,3.93,-0.0012,-0.16,-0.1588
08/01/1969,4.01,3.67,-0.0012,0.34,0.3412
08/01/1969,3.9,3.9,-0.0012,0,0.0012
09/01/1969,4.15,3.64,-0.0012,0.51,0.5112
09/01/1969,3.86,3.86,-0.0012,0,0.0012
10/01/1969,3.98,3.6,-0.0012,0.38,0.3812
10/01/1969,3.86,3.81,-0.0012,0.05,0.0512
11/01/1969,4.01,3.54,-0.0012,0.47,0.4712
11/01/1969,3.71,3.73,-0.0012,-0.02,-0.0188
12/01/1969,4.01,3.49,-0.0012,0.52,0.5212
12/01/1969,3.86,3.66,-0.0012,0.2,0.2012
13/01/1969,4.04,3.48,-0.0012,0.56,0.5612
13/01/1969,4.04,3.62,-0.0012,0.42,0.4212
14/01/1969,4.09,3.54,-0.0012,0.55,0.5512
14/01/1969,4.01,3.64,-0.0012,0.37,0.3712
15/01/1969,4.1,3.68,-0.0012,0.42,0.4212
15/01/1969,3.95,3.74,-0.0012,0.21,0.2112
16/01/1969,4.01,3.87,-0.0012,0.14,0.1412
16/01/1969,3.92,3.87,-0.0012,0.05,0.0512
17/01/1969,4.83,4.06,-0.0012,0.77,0.7712
17/01/1969,2.97,3.98,-0.0012,-1.01,-1.0088
18/01/1969,4.68,4.21,-0.0012,0.47,0.4712
18/01/1969,4.47,4.03,-0.0012,0.44,0.4412
19/01/1969,4.31,4.3,-0.0012,0.01,0.0112
20/01/1969,4.5,4.01,-0.0012,0.49,0.4912
20/01/1969,4.31,4.32,-0.0012,-0.01,-0.0088
21/01/1969,4.59,3.92,-0.0012,0.67,0.6712
21/01/1969,4.16,4.27,-0.0012,-0.11,-0.1088
22/01/1969,4.16,3.8,-0.0012,0.36,0.3612
22/01/1969,3.71,4.17,-0.0012,-0.46,-0.4588
23/01/1969,4.16,3.66,-0.0012,0.5,0.5012
23/01/1969,3.55,4.01,-0.0012,-0.46,-0.4588
24/01/1969,3.95,3.51,-0.0012,0.44,0.4412
24/01/1969,3.67,3.82,-0.0012,-0.15,-0.1488
25/01/1969,3.81,3.38,-0.0012,0.43,0.4312
25/01/1969,3.43,3.61,-0.0012,-0.18,-0.1788
26/01/1969,3.55,3.29,-0.0012,0.26,0.2612
26/01/1969,3.4,3.42,-0.0012,-0.02,-0.0188
27/01/1969,3.77,3.27,-0.0012,0.5,0.5012
27/01/1969,3.55,3.3,-0.0012,0.25,0.2512
28/01/1969,3.4,3.32,-0.0012,0.08,0.0812
28/01/1969,3.4,3.28,-0.0012,0.12,0.1212
29/01/1969,3.67,3.45,-0.0012,0.22,0.2212
29/01/1969,3.43,3.33,-0.0012,0.1,0.1012
30/01/1969,3.61,3.59,-0.0012,0.02,0.0212
30/01/1969,3.4,3.42,-0.0012,-0.02,-0.0188
31/01/1969,3.55,3.73,-0.0012,-0.18,-0.1788
31/01/1969,3.4,3.52,-0.0012,-0.12,-0.1188
01/02/1969,3.86,3.83,-0.0013,0.03,0.0313
01/02/1969,3.64,3.6,-0.0013,0.04,0.0413
02/02/1969,3.83,3.9,-0.0013,-0.07,-0.0687
02/02/1969,3.8,3.67,-0.0013,0.13,0.1313
03/02/1969,3.86,3.96,-0.0013,-0.1,-0.0987
04/02/1969,3.77,3.73,-0.0013,0.04,0.0413
04/02/1969,3.52,4,-0.0013,-0.48,-0.4787
05/02/1969,3.86,3.78,-0.0013,0.08,0.0813
05/02/1969,3.43,4.02,-0.0013,-0.59,-0.5887
06/02/1969,4.07,3.81,-0.0013,0.26,0.2613
06/02/1969,3.8,4.03,-0.0013,-0.23,-0.2287
07/02/1969,3.71,3.8,-0.0013,-0.09,-0.0887
07/02/1969,3.71,3.99,-0.0013,-0.28,-0.2787
08/02/1969,3.64,3.74,-0.0013,-0.1,-0.0987
08/02/1969,3.43,3.91,-0.0013,-0.48,-0.4787
09/02/1969,3.55,3.64,-0.0013,-0.09,-0.0887
09/02/1969,3.43,3.77,-0.0013,-0.34,-0.3387
10/02/1969,3.54,3.51,-0.0013,0.03,0.0313
10/02/1969,3.31,3.59,-0.0013,-0.28,-0.2787
11/02/1969,3.49,3.4,-0.0013,0.09,0.0913
11/02/1969,3.43,3.45,-0.0013,-0.02,-0.0187
12/02/1969,3.49,3.39,-0.0013,0.1,0.1013
12/02/1969,3.49,3.43,-0.0013,0.06,0.0613
13/02/1969,3.8,3.52,-0.0013,0.28,0.2813
13/02/1969,3.49,3.55,-0.0013,-0.06,-0.0587
14/02/1969,3.89,3.74,-0.0013,0.15,0.1513
14/02/1969,3.86,3.73,-0.0013,0.13,0.1313
15/02/1969,4.01,3.97,-0.0013,0.04,0.0413
15/02/1969,3.89,3.86,-0.0013,0.03,0.0313
16/02/1969,4.16,4.15,-0.0013,0.01,0.0113
16/02/1969,3.86,3.93,-0.0013,-0.07,-0.0687
17/02/1969,4.47,4.24,-0.0013,0.23,0.2313
18/02/1969,4.47,3.92,-0.0013,0.55,0.5513
18/02/1969,4.16,4.26,-0.0013,-0.1,-0.0987
19/02/1969,4.92,3.85,-0.0013,1.07,1.0713
19/02/1969,4.16,4.2,-0.0013,-0.04,-0.0387
20/02/1969,4.62,3.76,-0.0013,0.86,0.8613
20/02/1969,4.01,4.09,-0.0013,-0.08,-0.0787
21/02/1969,4.16,3.65,-0.0013,0.51,0.5113
21/02/1969,4.01,3.93,-0.0013,0.08,0.0813
22/02/1969,4.19,3.53,-0.0013,0.66,0.6613
22/02/1969,3.84,3.72,-0.0013,0.12,0.1213
23/02/1969,3.71,3.39,-0.0013,0.32,0.3213
23/02/1969,3.71,3.48,-0.0013,0.23,0.2313
24/02/1969,3.46,3.25,-0.0013,0.21,0.2113
24/02/1969,3.4,3.24,-0.0013,0.16,0.1613
25/02/1969,3.25,3.14,-0.0013,0.11,0.1113
25/02/1969,3.22,3.08,-0.0013,0.14,0.1413
26/02/1969,3.24,3.14,-0.0013,0.1,0.1013
26/02/1969,3.1,3.06,-0.0013,0.04,0.0413
27/02/1969,3.25,3.25,-0.0013,0,0.0013
27/02/1969,3.19,3.16,-0.0013,0.03,0.0313
28/02/1969,3.4,3.43,-0.0013,-0.03,-0.0287
28/02/1969,3.4,3.33,-0.0013,0.07,0.0713
01/03/1969,3.55,3.61,-0.0012,-0.06,-0.0588
01/03/1969,3.28,3.48,-0.0012,-0.2,-0.1988
02/03/1969,3.71,3.76,-0.0012,-0.05,-0.0488
02/03/1969,3.55,3.61,-0.0012,-0.06,-0.0588
03/03/1969,3.83,3.87,-0.0012,-0.04,-0.0388
03/03/1969,3.55,3.72,-0.0012,-0.17,-0.1688
04/03/1969,3.92,3.96,-0.0012,-0.04,-0.0388
04/03/1969,3.61,3.81,-0.0012,-0.2,-0.1988
05/03/1969,3.86,4.04,-0.0012,-0.18,-0.1788
06/03/1969,4.16,3.89,-0.0012,0.27,0.2712
06/03/1969,3.92,4.08,-0.0012,-0.16,-0.1588
07/03/1969,4.1,3.93,-0.0012,0.17,0.1712
07/03/1969,3.95,4.08,-0.0012,-0.13,-0.1288
08/03/1969,4.1,3.91,-0.0012,0.19,0.1912
08/03/1969,3.98,4.02,-0.0012,-0.04,-0.0388
09/03/1969,3.98,3.83,-0.0012,0.15,0.1512
09/03/1969,3.74,3.89,-0.0012,-0.15,-0.1488
10/03/1969,3.83,3.69,-0.0012,0.14,0.1412
10/03/1969,3.74,3.69,-0.0012,0.05,0.0512
11/03/1969,3.71,3.52,-0.0012,0.19,0.1912
11/03/1969,3.67,3.46,-0.0012,0.21,0.2112
12/03/1969,3.8,3.36,-0.0012,0.44,0.4412
12/03/1969,3.67,3.3,-0.0012,0.37,0.3712
13/03/1969,3.86,3.32,-0.0012,0.54,0.5412
13/03/1969,3.71,3.32,-0.0012,0.39,0.3912
14/03/1969,3.86,3.47,-0.0012,0.39,0.3912
14/03/1969,3.74,3.49,-0.0012,0.25,0.2512
15/03/1969,4.01,3.7,-0.0012,0.31,0.3112
15/03/1969,4.01,3.67,-0.0012,0.34,0.3412
16/03/1969,4.16,3.92,-0.0012,0.24,0.2412
16/03/1969,4.16,3.79,-0.0012,0.37,0.3712
17/03/1969,4.47,4.07,-0.0012,0.4,0.4012
17/03/1969,4.16,3.84,-0.0012,0.32,0.3212
18/03/1969,4.47,4.13,-0.0012,0.34,0.3412
19/03/1969,4.44,3.83,-0.0012,0.61,0.6112
19/03/1969,4.31,4.12,-0.0012,0.19,0.1912
20/03/1969,4.28,3.79,-0.0012,0.49,0.4912
20/03/1969,3.92,4.06,-0.0012,-0.14,-0.1388
21/03/1969,4.13,3.74,-0.0012,0.39,0.3912
21/03/1969,3.86,3.96,-0.0012,-0.1,-0.0988
22/03/1969,3.98,3.68,-0.0012,0.3,0.3012
22/03/1969,3.95,3.81,-0.0012,0.14,0.1412
23/03/1969,3.71,3.6,-0.0012,0.11,0.1112
23/03/1969,3.67,3.62,-0.0012,0.05,0.0512
24/03/1969,3.52,3.47,-0.0012,0.05,0.0512
24/03/1969,3.4,3.39,-0.0012,0.01,0.0112
25/03/1969,3.37,3.31,-0.0012,0.06,0.0612
25/03/1969,3.1,3.15,-0.0012,-0.05,-0.0488
26/03/1969,3.07,3.13,-0.0012,-0.06,-0.0588
26/03/1969,2.94,2.97,-0.0012,-0.03,-0.0288
27/03/1969,3.07,3.06,-0.0012,0.01,0.0112
27/03/1969,2.91,2.96,-0.0012,-0.05,-0.0488
28/03/1969,3.31,3.14,-0.0012,0.17,0.1712
28/03/1969,3.1,3.1,-0.0012,0,0.0012
29/03/1969,3.31,3.32,-0.0012,-0.01,-0.0088
29/03/1969,3.16,3.29,-0.0012,-0.13,-0.1288
30/03/1969,3.16,3.51,-0.0012,-0.35,-0.3488
30/03/1969,3.07,3.48,-0.0012,-0.41,-0.4088
31/03/1969,3.86,3.69,-0.0012,0.17,0.1712
31/03/1969,3.71,3.64,-0.0012,0.07,0.0712
01/04/1969,3.98,3.84,-0.0012,0.14,0.1412
01/04/1969,3.71,3.77,-0.0012,-0.06,-0.0588
02/04/1969,3.98,3.96,-0.0012,0.02,0.0212
02/04/1969,3.71,3.89,-0.0012,-0.18,-0.1788
03/04/1969,3.98,4.06,-0.0012,-0.08,-0.0788
03/04/1969,3.55,3.98,-0.0012,-0.43,-0.4288
04/04/1969,4.01,4.1,-0.0012,-0.09,-0.0888
05/04/1969,3.98,4.02,-0.0012,-0.04,-0.0388
05/04/1969,3.89,4.08,-0.0012,-0.19,-0.1888
06/04/1969,3.86,3.99,-0.0012,-0.13,-0.1288
06/04/1969,3.83,3.98,-0.0012,-0.15,-0.1488
07/04/1969,3.98,3.9,-0.0012,0.08,0.0812
07/04/1969,3.86,3.81,-0.0012,0.05,0.0512
08/04/1969,3.8,3.75,-0.0012,0.05,0.0512
08/04/1969,3.71,3.6,-0.0012,0.11,0.1112
09/04/1969,3.71,3.57,-0.0012,0.14,0.1412
09/04/1969,3.55,3.39,-0.0012,0.16,0.1612
10/04/1969,3.61,3.43,-0.0012,0.18,0.1812
10/04/1969,3.39,3.29,-0.0012,0.1,0.1012
11/04/1969,3.71,3.42,-0.0012,0.29,0.2912
11/04/1969,3.55,3.36,-0.0012,0.19,0.1912
12/04/1969,3.74,3.56,-0.0012,0.18,0.1812
12/04/1969,3.43,3.51,-0.0012,-0.08,-0.0788
13/04/1969,3.77,3.74,-0.0012,0.03,0.0312
13/04/1969,3.61,3.65,-0.0012,-0.04,-0.0388
14/04/1969,3.86,3.89,-0.0012,-0.03,-0.0288
14/04/1969,3.74,3.74,-0.0012,0,0.0012
